                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.74936,                0.70901,                 1.2358,                0.48232,                0.54062,                0.54901,                0.36852,                 1.3126,                 1.6066,                 1.6825,             0.00063538,             0.00063538,             0.00063538
                    151,                 0.7349,                0.68013,                 1.2112,                0.49645,                0.52306,                0.53796,                0.34951,                 1.3425,                 1.6203,                 1.7319,             0.00063125,             0.00063125,             0.00063125
                    152,                0.75448,                 0.6941,                 1.2342,                0.53415,                 0.5443,                0.55612,                0.36813,                 1.3094,                 1.6165,                 1.6915,             0.00062713,             0.00062713,             0.00062713
                    153,                0.75819,                0.69737,                 1.2464,                0.55705,                0.56153,                0.57172,                0.37284,                 1.3062,                 1.5756,                 1.6945,               0.000623,               0.000623,               0.000623
                    154,                0.76062,                0.69636,                 1.2419,                0.59419,                0.49931,                 0.5737,                0.38591,                 1.2853,                  1.556,                 1.7031,             0.00061887,             0.00061887,             0.00061887
                    155,                0.74152,                0.66351,                 1.2217,                0.58552,                 0.4843,                0.55404,                0.37599,                  1.292,                 1.6013,                 1.6865,             0.00061475,             0.00061475,             0.00061475
                    156,                0.74022,                0.67942,                 1.2114,                0.50882,                0.56629,                0.53709,                0.36256,                 1.3547,                 1.6425,                 1.7402,             0.00061062,             0.00061062,             0.00061062
                    157,                0.74008,                 0.6843,                 1.2158,                0.53321,                0.61126,                0.60836,                0.40612,                 1.3046,                 1.4887,                 1.7032,              0.0006065,              0.0006065,              0.0006065
                    158,                0.74527,                0.66346,                 1.2203,                0.47013,                0.64095,                0.59937,                0.39245,                 1.3611,                 1.5471,                 1.7445,             0.00060238,             0.00060238,             0.00060238
                    159,                0.73971,                0.67913,                 1.2193,                0.57034,                0.47801,                0.58903,                 0.3969,                 1.3471,                 1.5729,                 1.7373,             0.00059825,             0.00059825,             0.00059825
                    160,                 0.7364,                0.66867,                 1.2187,                0.46805,                0.57611,                0.57112,                0.37818,                  1.344,                  1.587,                 1.7197,             0.00059413,             0.00059413,             0.00059413
                    161,                0.74171,                0.69188,                 1.2176,                 0.6026,                  0.528,                0.58413,                0.38424,                 1.3234,                 1.5621,                 1.7214,                0.00059,                0.00059,                0.00059
                    162,                  0.731,                 0.6687,                 1.2214,                0.44526,                0.65448,                0.56727,                0.37414,                 1.3227,                 1.6564,                 1.7061,             0.00058588,             0.00058588,             0.00058588
                    163,                0.73782,                0.66951,                 1.2235,                0.49048,                0.58954,                0.56605,                0.38582,                 1.3138,                 1.6025,                 1.7038,             0.00058175,             0.00058175,             0.00058175
                    164,                0.73732,                0.66501,                 1.2208,                0.51082,                0.57745,                0.57286,                0.39786,                 1.2976,                  1.592,                 1.6608,             0.00057763,             0.00057763,             0.00057763
                    165,                0.72337,                 0.6792,                  1.214,                 0.7148,                0.46923,                0.57374,                 0.3824,                 1.3285,                 1.6252,                 1.7118,              0.0005735,              0.0005735,              0.0005735
                    166,                 0.7179,                0.64906,                 1.2004,                0.48995,                0.56437,                0.55622,                0.37423,                 1.3877,                 1.6904,                 1.8034,             0.00056938,             0.00056938,             0.00056938
                    167,                0.71682,                0.66795,                 1.2058,                0.54505,                0.49527,                0.54802,                0.37309,                 1.3442,                 1.7524,                 1.7409,             0.00056525,             0.00056525,             0.00056525
                    168,                0.72505,                0.64917,                 1.2078,                0.52675,                0.55508,                0.57162,                0.39038,                 1.3294,                 1.5868,                 1.7256,             0.00056112,             0.00056112,             0.00056112
                    169,                0.72578,                0.64738,                 1.2154,                0.55856,                0.48696,                0.55541,                0.38086,                  1.307,                  1.677,                 1.7028,               0.000557,               0.000557,               0.000557
                    170,                0.72064,                0.63614,                 1.2069,                0.55572,                0.51834,                0.55143,                0.37577,                 1.3036,                 1.6717,                  1.702,             0.00055287,             0.00055287,             0.00055287
                    171,                0.71989,                0.65268,                 1.2164,                0.48284,                0.55064,                0.53199,                0.36458,                 1.3346,                 1.6879,                 1.7042,             0.00054875,             0.00054875,             0.00054875
                    172,                0.72525,                0.64931,                 1.2103,                0.59856,                0.46425,                 0.5484,                0.36467,                 1.3465,                 1.7541,                 1.7548,             0.00054463,             0.00054463,             0.00054463
                    173,                0.70951,                0.63627,                 1.1952,                0.62772,                0.47566,                0.55353,                0.37475,                 1.3209,                 1.6572,                 1.7364,              0.0005405,              0.0005405,              0.0005405
                    174,                0.71155,                 0.6588,                 1.2105,                0.55245,                0.48389,                 0.5432,                0.36964,                 1.3339,                 1.6612,                 1.7301,             0.00053638,             0.00053638,             0.00053638
                    175,                0.71241,                0.63471,                 1.2091,                0.65047,                0.42147,                0.55711,                0.37856,                 1.3271,                 1.6833,                  1.733,             0.00053225,             0.00053225,             0.00053225
                    176,                0.71576,                0.63888,                 1.2034,                0.53412,                0.49261,                0.52294,                0.35549,                 1.3293,                 1.6928,                 1.7554,             0.00052812,             0.00052812,             0.00052812
                    177,                0.70935,                0.63282,                  1.195,                0.55897,                0.48319,                0.54252,                0.37561,                 1.2847,                 1.6797,                  1.702,               0.000524,               0.000524,               0.000524
                    178,                0.70619,                0.62095,                 1.1921,                0.51739,                0.56634,                0.56378,                0.38424,                 1.2802,                 1.6373,                 1.6852,             0.00051988,             0.00051988,             0.00051988
                    179,                0.71676,                0.63329,                 1.2009,                 0.5626,                0.47701,                0.53814,                0.35802,                 1.3182,                 1.6945,                 1.6945,             0.00051575,             0.00051575,             0.00051575
                    180,                0.70492,                0.61257,                 1.1944,                0.65626,                0.43666,                0.54997,                0.37392,                 1.3285,                 1.5794,                 1.7221,             0.00051163,             0.00051163,             0.00051163
                    181,                0.70565,                0.62145,                 1.1981,                0.59845,                 0.4899,                0.54374,                0.36687,                 1.3434,                 1.6396,                 1.7322,              0.0005075,              0.0005075,              0.0005075
                    182,                0.70906,                0.62537,                 1.1935,                0.60814,                0.48344,                0.55329,                0.37544,                 1.3539,                 1.6286,                 1.7638,             0.00050337,             0.00050337,             0.00050337
                    183,                0.70968,                0.62837,                 1.1959,                0.45199,                 0.5727,                0.52494,                0.35703,                 1.3324,                  1.696,                 1.7355,             0.00049925,             0.00049925,             0.00049925
                    184,                0.70347,                0.61975,                 1.1989,                0.48269,                 0.5399,                0.54846,                0.37749,                 1.3251,                 1.6592,                 1.7051,             0.00049513,             0.00049513,             0.00049513
                    185,                0.70258,                0.61175,                 1.1961,                 0.6917,                0.39228,                0.55399,                0.38782,                 1.3068,                 1.7047,                  1.682,               0.000491,               0.000491,               0.000491
                    186,                0.70217,                0.61064,                 1.1856,                0.54895,                0.44354,                0.51562,                0.36222,                 1.3084,                 1.6906,                 1.7004,             0.00048687,             0.00048687,             0.00048687
                    187,                0.69779,                0.61686,                 1.1957,                0.50006,                0.54001,                 0.5382,                0.37026,                 1.2962,                 1.6608,                 1.6959,             0.00048275,             0.00048275,             0.00048275
                    188,                0.68714,                0.60414,                 1.1781,                0.54605,                 0.5044,                0.55598,                0.38217,                 1.2998,                 1.6946,                 1.6859,             0.00047863,             0.00047863,             0.00047863
                    189,                0.68988,                0.60998,                 1.1828,                0.51027,                0.54688,                 0.5565,                0.38844,                 1.3014,                 1.6509,                 1.6778,              0.0004745,              0.0004745,              0.0004745
                    190,                0.70028,                 0.6042,                 1.1914,                 0.4629,                 0.5829,                0.55638,                0.38081,                 1.3214,                 1.5849,                 1.7153,             0.00047038,             0.00047038,             0.00047038
                    191,                0.68485,                0.60491,                   1.18,                0.54443,                0.54711,                0.58143,                0.40406,                 1.3243,                 1.5676,                 1.6983,             0.00046625,             0.00046625,             0.00046625
                    192,                0.69111,                0.60121,                 1.1784,                0.49925,                0.58673,                0.56824,                0.39431,                 1.3422,                 1.6075,                 1.7185,             0.00046212,             0.00046212,             0.00046212
                    193,                0.71725,                0.61648,                 1.2003,                0.44839,                0.61237,                0.54547,                0.38318,                 1.3278,                 1.6331,                 1.7174,               0.000458,               0.000458,               0.000458
                    194,                 0.6803,                 0.5927,                 1.1793,                0.52003,                0.55252,                0.56087,                 0.3884,                 1.2969,                 1.6041,                 1.6758,             0.00045388,             0.00045388,             0.00045388
                    195,                0.67395,                0.57451,                 1.1689,                 0.5914,                0.48707,                0.55736,                0.39538,                 1.2781,                 1.6225,                 1.6702,             0.00044975,             0.00044975,             0.00044975
                    196,                0.67971,                0.58263,                 1.1709,                0.50491,                0.56835,                0.55945,                0.39976,                 1.2763,                 1.6697,                 1.6736,             0.00044563,             0.00044563,             0.00044563
                    197,                0.67542,                0.58804,                 1.1703,                0.48936,                 0.6049,                0.56795,                0.39896,                 1.2921,                 1.6043,                 1.6781,              0.0004415,              0.0004415,              0.0004415
                    198,                0.67868,                0.58582,                 1.1774,                0.45661,                0.63751,                0.56169,                0.38726,                 1.3278,                  1.626,                 1.6861,             0.00043738,             0.00043738,             0.00043738
                    199,                0.67631,                0.58538,                  1.179,                0.56593,                0.57628,                0.58286,                0.39929,                  1.278,                  1.594,                 1.6681,             0.00043325,             0.00043325,             0.00043325
                    200,                0.67353,                0.57877,                 1.1736,                0.52796,                0.56443,                0.56487,                 0.3909,                 1.3055,                 1.6833,                  1.709,             0.00042912,             0.00042912,             0.00042912
                    201,                0.68123,                0.58362,                 1.1746,                0.56817,                0.51319,                0.59553,                0.41217,                 1.3133,                 1.6273,                 1.6841,               0.000425,               0.000425,               0.000425
                    202,                0.66396,                 0.5666,                 1.1641,                0.55412,                  0.539,                0.57018,                0.39018,                 1.3212,                 1.6787,                 1.6999,             0.00042087,             0.00042087,             0.00042087
                    203,                0.66495,                 0.5782,                 1.1602,                 0.5611,                0.52732,                0.54877,                0.37611,                 1.3202,                 1.7173,                 1.6974,             0.00041675,             0.00041675,             0.00041675
                    204,                 0.6725,                0.59129,                 1.1759,                0.56241,                0.53308,                0.55806,                0.38519,                 1.3163,                 1.7136,                 1.6969,             0.00041263,             0.00041263,             0.00041263
                    205,                0.68632,                0.59265,                 1.1809,                 0.4597,                0.64297,                0.56895,                0.39847,                 1.2752,                 1.6564,                 1.6628,              0.0004085,              0.0004085,              0.0004085
                    206,                0.65726,                0.56521,                 1.1574,                0.60484,                0.47761,                0.56447,                0.39905,                 1.2686,                 1.7399,                  1.664,             0.00040438,             0.00040438,             0.00040438
                    207,                0.66408,                0.56775,                 1.1622,                0.64053,                0.46598,                0.56226,                0.39173,                 1.2663,                 1.6702,                 1.6718,             0.00040025,             0.00040025,             0.00040025
                    208,                 0.6716,                0.57615,                 1.1702,                0.54571,                0.53903,                0.56366,                0.39268,                 1.2841,                 1.6927,                 1.6896,             0.00039613,             0.00039613,             0.00039613
                    209,                0.66031,                0.57811,                 1.1703,                0.56976,                0.52234,                0.56232,                0.37574,                 1.3456,                 1.6895,                 1.7473,               0.000392,               0.000392,               0.000392
                    210,                0.65383,                0.55893,                 1.1497,                0.51771,                0.52458,                0.54574,                  0.371,                 1.3294,                  1.654,                 1.7438,             0.00038788,             0.00038788,             0.00038788
                    211,                0.66815,                0.57055,                 1.1659,                0.60171,                0.44304,                0.55292,                0.38684,                 1.3083,                 1.6627,                 1.7241,             0.00038375,             0.00038375,             0.00038375
                    212,                0.67204,                0.57039,                 1.1651,                 0.5025,                0.53825,                0.55669,                0.38997,                 1.3048,                 1.7018,                 1.7112,             0.00037962,             0.00037962,             0.00037962
                    213,                0.65636,                0.56704,                  1.168,                0.55132,                0.51796,                0.55399,                0.39012,                 1.3114,                 1.7231,                 1.7125,              0.0003755,              0.0003755,              0.0003755
                    214,                0.64781,                0.55512,                 1.1475,                 0.5375,                0.54569,                0.57168,                0.39783,                 1.3032,                 1.6536,                  1.693,             0.00037138,             0.00037138,             0.00037138
                    215,                0.65918,                 0.5631,                 1.1611,                0.51082,                0.61262,                0.57567,                0.39415,                 1.3043,                 1.6315,                 1.6967,             0.00036725,             0.00036725,             0.00036725
                    216,                 0.6543,                0.56753,                 1.1712,                0.56233,                0.55512,                0.57658,                0.39871,                  1.314,                 1.6632,                 1.7003,             0.00036313,             0.00036313,             0.00036313
                    217,                0.65672,                0.55994,                  1.162,                0.58217,                0.56477,                 0.5812,                0.39955,                 1.3033,                 1.6537,                 1.6946,               0.000359,               0.000359,               0.000359
                    218,                 0.6522,                0.54656,                 1.1558,                0.54042,                0.59238,                0.57871,                0.40062,                 1.3046,                 1.6749,                 1.6822,             0.00035487,             0.00035487,             0.00035487
                    219,                0.64549,                0.55665,                 1.1469,                 0.5212,                0.60972,                0.55484,                0.38918,                 1.2964,                 1.7159,                 1.6613,             0.00035075,             0.00035075,             0.00035075
                    220,                0.66349,                0.55991,                  1.162,                  0.542,                0.54157,                0.54005,                0.37548,                  1.307,                 1.8308,                  1.673,             0.00034663,             0.00034663,             0.00034663
                    221,                0.64244,                0.54753,                  1.158,                0.59655,                0.49088,                0.55215,                0.38062,                 1.2935,                 1.8212,                 1.7012,              0.0003425,              0.0003425,              0.0003425
                    222,                0.64587,                0.54948,                 1.1511,                0.67135,                0.44273,                0.54503,                0.38181,                 1.3056,                 1.7664,                 1.6994,             0.00033838,             0.00033838,             0.00033838
                    223,                0.64914,                0.53447,                 1.1481,                0.58587,                 0.5111,                0.56241,                0.39323,                 1.2835,                 1.6512,                 1.6783,             0.00033425,             0.00033425,             0.00033425
                    224,                0.64541,                0.54542,                 1.1595,                0.51795,                0.57735,                0.57101,                0.39963,                 1.2979,                 1.6821,                 1.6773,             0.00033013,             0.00033013,             0.00033013
                    225,                0.64573,                0.55298,                 1.1532,                 0.5023,                0.56742,                0.56509,                0.39589,                 1.3305,                 1.7441,                 1.7116,               0.000326,               0.000326,               0.000326
                    226,                0.63828,                0.52962,                 1.1426,                0.52983,                0.54817,                0.55847,                0.39457,                 1.3135,                 1.7894,                 1.6899,             0.00032188,             0.00032188,             0.00032188
                    227,                0.64676,                0.56122,                 1.1514,                0.55118,                0.56852,                0.56661,                0.39278,                  1.317,                 1.6915,                 1.6817,             0.00031775,             0.00031775,             0.00031775
                    228,                0.64144,                0.53884,                 1.1412,                0.52217,                0.58535,                0.57402,                0.39871,                  1.302,                 1.6489,                 1.7173,             0.00031362,             0.00031362,             0.00031362
                    229,                0.63733,                0.54538,                 1.1444,                0.48957,                0.61105,                0.56312,                 0.3904,                 1.3054,                 1.7002,                 1.7075,              0.0003095,              0.0003095,              0.0003095
                    230,                0.63689,                 0.5293,                 1.1398,                0.52652,                0.59065,                0.56547,                0.38824,                 1.3097,                 1.6651,                 1.7107,             0.00030538,             0.00030538,             0.00030538
                    231,                0.63083,                0.54108,                 1.1461,                0.63001,                0.47165,                0.56034,                0.38706,                 1.3144,                 1.7078,                 1.7037,             0.00030125,             0.00030125,             0.00030125
                    232,                0.63438,                0.53357,                 1.1529,                0.59524,                0.49826,                0.56142,                0.39372,                 1.3121,                 1.7101,                 1.7008,             0.00029713,             0.00029713,             0.00029713
                    233,                0.63869,                0.54319,                 1.1455,                0.54291,                0.56162,                0.57522,                0.40151,                 1.3143,                 1.6838,                 1.6964,               0.000293,               0.000293,               0.000293
                    234,                 0.6165,                0.51588,                  1.133,                 0.4975,                0.58767,                0.57453,                0.39646,                  1.318,                 1.6687,                 1.6942,             0.00028888,             0.00028888,             0.00028888
                    235,                0.65027,                0.54262,                  1.152,                 0.5924,                0.47043,                0.56115,                0.38807,                  1.332,                 1.7422,                 1.7081,             0.00028475,             0.00028475,             0.00028475
                    236,                0.62355,                0.52635,                 1.1364,                0.59431,                0.51113,                0.55625,                0.38247,                 1.3322,                 1.7577,                 1.7049,             0.00028063,             0.00028063,             0.00028063
                    237,                0.62177,                 0.5113,                  1.139,                0.50542,                0.56406,                0.55677,                 0.3928,                 1.3256,                 1.8361,                 1.6996,              0.0002765,              0.0002765,              0.0002765
                    238,                0.63454,                0.52555,                 1.1392,                  0.535,                0.56175,                0.56842,                0.39697,                 1.3141,                 1.7595,                 1.7122,             0.00027237,             0.00027237,             0.00027237
                    239,                0.63835,                0.53306,                 1.1436,                0.62115,                0.49659,                0.57716,                0.39877,                 1.3235,                 1.7126,                 1.7275,             0.00026825,             0.00026825,             0.00026825
                    240,                0.63639,                0.53683,                 1.1428,                0.52141,                0.57874,                0.57106,                 0.3984,                 1.3027,                 1.7333,                 1.7065,             0.00026413,             0.00026413,             0.00026413
                    241,                0.62738,                0.52966,                 1.1351,                0.59225,                0.54843,                0.57292,                0.40197,                  1.289,                 1.7157,                 1.6844,                0.00026,                0.00026,                0.00026
                    242,                 0.6241,                0.51361,                 1.1233,                0.54445,                0.59208,                0.58225,                0.39803,                 1.3161,                 1.6798,                 1.7029,             0.00025587,             0.00025587,             0.00025587
                    243,                0.62153,                0.51693,                 1.1319,                0.49066,                0.61322,                0.57402,                0.39732,                 1.3301,                  1.699,                 1.7142,             0.00025175,             0.00025175,             0.00025175
                    244,                0.63105,                0.52898,                 1.1361,                0.53003,                0.57049,                0.58719,                0.40325,                 1.3156,                 1.6974,                 1.6953,             0.00024762,             0.00024762,             0.00024762
                    245,                0.61352,                0.51654,                 1.1366,                0.55211,                0.54381,                0.57524,                 0.3983,                 1.3313,                  1.679,                 1.7174,              0.0002435,              0.0002435,              0.0002435
                    246,                0.62151,                0.51601,                 1.1418,                0.63788,                0.47701,                0.57225,                 0.3954,                 1.3248,                 1.6797,                 1.6937,             0.00023938,             0.00023938,             0.00023938
                    247,                0.62803,                0.51838,                 1.1293,                0.53596,                0.56811,                0.57499,                0.39696,                 1.3205,                 1.6979,                  1.685,             0.00023525,             0.00023525,             0.00023525
                    248,                0.61152,                0.50628,                 1.1195,                0.58951,                0.51871,                 0.5742,                0.39811,                  1.315,                 1.7033,                 1.6891,             0.00023112,             0.00023112,             0.00023112
                    249,                0.60361,                0.49608,                 1.1183,                0.63192,                0.47127,                0.55808,                0.38293,                 1.3372,                 1.7575,                 1.7273,               0.000227,               0.000227,               0.000227
                    250,                0.60132,                0.49246,                 1.1148,                0.50595,                0.57497,                0.56578,                0.39025,                 1.3409,                 1.7176,                  1.732,             0.00022288,             0.00022288,             0.00022288
                    251,                0.60796,                0.49884,                 1.1274,                0.54324,                0.54317,                 0.5603,                0.38929,                 1.3121,                 1.7246,                 1.7254,             0.00021875,             0.00021875,             0.00021875
                    252,                 0.6103,                0.49616,                 1.1161,                 0.5351,                0.51009,                  0.558,                0.38675,                 1.3222,                  1.759,                  1.728,             0.00021462,             0.00021462,             0.00021462
                    253,                 0.6126,                0.50749,                 1.1316,                0.60987,                0.49792,                0.57001,                0.39228,                 1.3209,                 1.7809,                 1.7152,              0.0002105,              0.0002105,              0.0002105
                    254,                0.60698,                0.49349,                  1.131,                0.61013,                0.49802,                0.56286,                0.38983,                 1.3245,                 1.7965,                 1.7226,             0.00020637,             0.00020637,             0.00020637
                    255,                0.60072,                0.50341,                 1.1252,                0.59409,                0.47412,                0.55551,                0.39118,                  1.329,                 1.7907,                 1.7253,             0.00020225,             0.00020225,             0.00020225
                    256,                0.60879,                0.49985,                 1.1377,                0.60691,                0.47293,                0.55697,                0.39078,                 1.2979,                 1.7827,                 1.6925,             0.00019813,             0.00019813,             0.00019813
                    257,                0.61063,                 0.4885,                 1.1151,                0.60118,                 0.5172,                0.57327,                0.40039,                 1.3175,                 1.7511,                 1.7174,               0.000194,               0.000194,               0.000194
                    258,                0.59347,                0.49047,                 1.1163,                0.50101,                0.56612,                   0.57,                0.40001,                 1.3214,                 1.7205,                 1.7247,             0.00018987,             0.00018987,             0.00018987
                    259,                0.59433,                0.49513,                 1.1241,                 0.6443,                0.45315,                0.56738,                0.39858,                 1.3277,                 1.7099,                  1.731,             0.00018575,             0.00018575,             0.00018575
                    260,                0.59926,                0.49551,                 1.1092,                0.59153,                0.49733,                0.58349,                0.40003,                 1.3072,                 1.6916,                 1.7176,             0.00018163,             0.00018163,             0.00018163
                    261,                0.60869,                0.49176,                 1.1202,                 0.6541,                0.46646,                0.56962,                0.39154,                 1.3178,                 1.7955,                 1.7215,              0.0001775,              0.0001775,              0.0001775
                    262,                0.61419,                0.50545,                 1.1268,                0.56977,                0.52035,                0.56995,                0.39111,                 1.3099,                 1.8076,                 1.7111,             0.00017338,             0.00017338,             0.00017338
                    263,                0.59632,                0.49654,                  1.125,                0.54608,                0.53556,                0.57055,                0.39696,                 1.3083,                 1.7658,                 1.7156,             0.00016925,             0.00016925,             0.00016925
                    264,                0.60103,                0.49317,                 1.1224,                0.58716,                0.48902,                0.56271,                0.39721,                 1.3204,                 1.7375,                 1.7147,             0.00016512,             0.00016512,             0.00016512
                    265,                0.59501,                0.48241,                 1.1116,                0.55707,                0.53735,                  0.571,                0.40101,                 1.3135,                 1.7142,                 1.7102,               0.000161,               0.000161,               0.000161
                    266,                0.58219,                 0.4855,                 1.1065,                0.53099,                0.57836,                0.57735,                0.40706,                 1.3043,                 1.7196,                 1.7041,             0.00015688,             0.00015688,             0.00015688
                    267,                0.59376,                0.49065,                 1.1113,                0.56839,                0.50734,                0.57448,                0.40077,                 1.3089,                 1.7344,                 1.7079,             0.00015275,             0.00015275,             0.00015275
                    268,                0.59292,                0.49222,                 1.1194,                0.57264,                0.50296,                0.57683,                0.40016,                 1.2987,                 1.7146,                 1.7036,             0.00014862,             0.00014862,             0.00014862
                    269,                0.60031,                0.49042,                 1.1071,                0.63849,                0.46382,                0.58195,                0.40616,                 1.3182,                 1.6867,                 1.7149,              0.0001445,              0.0001445,              0.0001445
                    270,                 0.5909,                0.49066,                  1.115,                 0.5799,                0.54831,                 0.5871,                0.40799,                 1.3319,                 1.6978,                 1.7278,             0.00014038,             0.00014038,             0.00014038
                    271,                  0.608,                0.48651,                 1.1218,                0.56658,                0.55768,                0.58698,                0.40506,                 1.3253,                 1.6867,                 1.7315,             0.00013625,             0.00013625,             0.00013625
                    272,                0.59489,                0.49368,                 1.1094,                0.60755,                0.51416,                0.59536,                0.41058,                 1.3349,                 1.6709,                 1.7392,             0.00013212,             0.00013212,             0.00013212
                    273,                0.58615,                 0.4807,                 1.1045,                0.53639,                0.55126,                0.57835,                0.39776,                 1.3212,                 1.7299,                 1.7263,               0.000128,               0.000128,               0.000128
                    274,                0.59208,                0.47608,                 1.1097,                0.57853,                0.50549,                0.57192,                0.39584,                 1.3146,                 1.7597,                 1.7121,             0.00012387,             0.00012387,             0.00012387
                    275,                0.58951,                0.48806,                 1.1088,                0.56587,                 0.5271,                0.57281,                0.39611,                 1.3188,                  1.753,                 1.7127,             0.00011975,             0.00011975,             0.00011975
                    276,                0.57751,                0.45595,                 1.1049,                 0.5459,                0.54888,                0.57553,                 0.4006,                 1.3045,                 1.7329,                 1.7008,             0.00011563,             0.00011563,             0.00011563
                    277,                0.58583,                0.47377,                 1.1081,                0.58089,                0.51526,                0.58241,                0.40138,                 1.2995,                 1.7154,                 1.6962,              0.0001115,              0.0001115,              0.0001115
                    278,                0.58716,                0.48365,                 1.1181,                0.72579,                 0.4376,                0.57643,                0.39695,                 1.3153,                 1.7641,                 1.7196,             0.00010737,             0.00010737,             0.00010737
                    279,                 0.5834,                0.47988,                 1.1157,                0.73628,                0.42695,                0.57048,                0.39446,                 1.3154,                 1.7812,                  1.718,             0.00010325,             0.00010325,             0.00010325
                    280,                0.56655,                0.46387,                 1.0904,                0.73352,                0.42833,                0.57063,                0.39191,                  1.317,                  1.769,                 1.7173,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    281,                0.59846,                0.47973,                 1.1111,                 0.6244,                0.49412,                0.57548,                0.39745,                 1.3194,                 1.7683,                 1.7142,                9.5e-05,                9.5e-05,                9.5e-05
                    282,                0.57517,                 0.4591,                 1.0933,                0.64471,                0.47571,                0.57847,                0.40198,                 1.3152,                  1.785,                 1.7108,             9.0875e-05,             9.0875e-05,             9.0875e-05
                    283,                0.58736,                0.47662,                 1.1127,                0.58512,                0.51606,                0.58095,                 0.4024,                 1.3107,                 1.7639,                 1.7107,              8.675e-05,              8.675e-05,              8.675e-05
                    284,                0.58262,                0.46636,                 1.1054,                0.61493,                 0.4943,                0.58711,                0.40587,                 1.3045,                 1.7124,                 1.7085,             8.2625e-05,             8.2625e-05,             8.2625e-05
                    285,                0.57078,                0.46518,                 1.1007,                0.59799,                0.49965,                0.58218,                0.40311,                 1.3112,                 1.7054,                 1.7128,               7.85e-05,               7.85e-05,               7.85e-05
                    286,                0.58369,                0.46328,                 1.1107,                0.57522,                 0.5176,                0.57884,                0.40038,                 1.3097,                 1.7338,                 1.7138,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    287,                0.58456,                0.46707,                 1.1022,                0.60023,                0.50847,                0.57211,                0.39736,                 1.3117,                 1.7489,                 1.7155,              7.025e-05,              7.025e-05,              7.025e-05
                    288,                  0.582,                0.47403,                 1.1042,                0.60275,                0.49634,                0.57348,                0.39915,                 1.3124,                 1.7582,                 1.7117,             6.6125e-05,             6.6125e-05,             6.6125e-05
                    289,                0.58126,                0.47292,                  1.106,                0.60352,                0.48171,                0.57482,                0.39935,                 1.3062,                   1.75,                 1.7071,                6.2e-05,                6.2e-05,                6.2e-05
                    290,                0.58155,                0.46998,                 1.1021,                 0.5828,                0.48363,                0.57505,                0.40284,                 1.3024,                 1.7215,                 1.7085,             5.7875e-05,             5.7875e-05,             5.7875e-05
                    291,                0.44264,                0.29997,                0.97532,                0.66617,                0.45446,                0.57373,                0.40208,                  1.307,                 1.7809,                 1.7127,              5.375e-05,              5.375e-05,              5.375e-05
                    292,                0.43028,                0.28907,                0.96914,                 0.6136,                0.47566,                0.57627,                0.40021,                 1.3091,                 1.7789,                 1.7183,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    293,                0.42833,                0.29284,                0.96814,                0.68987,                0.44596,                0.57892,                0.40534,                 1.3091,                 1.7736,                 1.7226,               4.55e-05,               4.55e-05,               4.55e-05
                    294,                0.42786,                0.28874,                0.96174,                0.59306,                0.50525,                0.58192,                0.40964,                 1.3026,                 1.7651,                 1.7157,             4.1375e-05,             4.1375e-05,             4.1375e-05
                    295,                 0.4234,                0.28062,                0.96608,                0.65363,                0.47194,                0.57821,                0.40785,                 1.3116,                 1.7853,                  1.726,              3.725e-05,              3.725e-05,              3.725e-05
                    296,                0.41544,                0.27298,                0.96286,                0.71923,                0.46155,                0.57891,                0.40802,                 1.3147,                 1.7772,                 1.7263,             3.3125e-05,             3.3125e-05,             3.3125e-05
                    297,                 0.4197,                 0.2868,                0.96053,                0.72896,                0.45449,                0.57566,                0.40718,                  1.308,                 1.7721,                 1.7224,                2.9e-05,                2.9e-05,                2.9e-05
                    298,                0.41508,                 0.2831,                0.96137,                0.72511,                0.44935,                  0.576,                0.40488,                 1.3058,                 1.7738,                 1.7243,             2.4875e-05,             2.4875e-05,             2.4875e-05
                    299,                0.41922,                0.27947,                0.96941,                0.70569,                0.44935,                0.57815,                0.40648,                 1.3069,                 1.7835,                 1.7251,              2.075e-05,              2.075e-05,              2.075e-05
                    300,                0.42119,                0.28111,                0.96409,                0.71792,                0.45389,                0.57855,                0.40637,                 1.3054,                 1.7913,                 1.7241,             1.6625e-05,             1.6625e-05,             1.6625e-05
